Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,sma_20,rsi_14,macd,macd_signal,macd_hist,bb_high,bb_low,obv,atr_14,ema_50,daily_return,high_low_spread,rolling_volatility_30d,Open_scaled,High_scaled,Low_scaled,Close_scaled,Volume_scaled,sma_20_scaled,rsi_14_scaled,macd_scaled,macd_signal_scaled,macd_hist_scaled,bb_high_scaled,bb_low_scaled,obv_scaled,atr_14_scaled,ema_50_scaled,daily_return_scaled,high_low_spread_scaled,rolling_volatility_30d_scaled
2016-08-08,12.15887524078197,12.15887524078197,12.131916046142578,12.131916046142578,49854,0.0,0.0,0.0,,,,,,,,49854,0.0,,,0.0022221712165543866,,0.0,0.0,0.0,0.0,0.0033103612034750623,,,,,,,,0.022292513671731868,0.0,,,0.012251144929780302,
2016-08-09,12.64415360930669,12.64415360930669,12.266716003417969,12.266716003417969,5157,0.0,0.0,0.0,,,,,,,,55011,0.0,,0.011111184479243974,0.030769246290820843,,0.0008326226174971037,0.0008234252593911293,0.00023530715194503699,0.00023301308590333372,0.00034243055173749143,,,,,,,,0.022302063885444427,0.0,,0.5557825670784747,0.1696352166209085,
2016-08-10,12.266712191765789,12.282888412475586,12.266712191765789,12.282888412475586,5157,0.0,0.0,0.0,,,,,,,,60168,0.0,,0.0013183976096871053,0.001316972048151708,,0.00018502263899380922,0.00021042680797862465,0.00023530049831519198,0.0002609684578275817,0.00034243055173749143,,,,,,,,0.02231161409915699,0.0,,0.5067919246286557,0.007260653594187752,
2016-08-11,12.282891420067845,12.296371459960938,12.282891420067845,12.296371459960938,2578,0.0,0.0,0.0,,,,,,,,62746,0.0,,0.001097709840924388,0.0010962616034320412,,0.00021278235855207855,0.00023330497975199496,0.0002635430008305871,0.00028427504163847095,0.0001711820753110826,,,,,,,,0.022316388280066622,0.0,,0.5056878838978079,0.006043845624741747,
2016-08-12,12.5902329193064,12.630672153122788,12.52283360694911,12.541705131530762,26646,0.0,0.0,0.0,,,,,,,,89392,0.0,,0.019951712777112496,0.008598395915286189,,0.0007401074984288922,0.0008005497877542067,0.0006823866990607573,0.0007083549675073776,0.0017693241189833616,,,,,,,,0.02236573382875479,0.0,,0.6000093195522557,0.0474041755815461,
2016-08-15,12.468911508208246,12.671110297788687,12.468911508208246,12.652237892150879,15471,0.0,0.0,0.0,,,,,,,,104863,0.0,,0.008813216341869712,0.01598126681651157,,0.0005319487231385776,0.0008691656419123894,0.0005882601448832202,0.0008994201589665289,0.0010272916552124742,,,,,,,,0.02239438446989247,0.0,,0.544286459088097,0.08810698944888438,
2016-08-16,12.940710727713101,13.008110041754527,12.738511901593837,12.913750648498535,157298,0.0,0.0,0.0,,,,,,,,262161,0.0,,0.02066928859359285,0.020876827151067548,,0.0013414443169179925,0.0014409902267036277,0.001058875284628561,0.001351466996304649,0.010444762638589088,,,,,,,,0.02268568358111184,0.0,,0.603599155696358,0.11509690756335166,
2016-08-17,12.940712120501939,12.967671318623092,12.940712120501939,12.954192161560059,67045,0.0,0.0,0.0,,,,,,,,329206,0.0,,0.0031316628423692094,0.002081117663295982,,0.0013414467066133959,0.00137237339099925,0.0014118365065429392,0.0014213735596859262,0.004451862777048694,,,,,,,,0.022809843766948293,0.0,,0.5158631961537387,0.011473496695046761,
2016-08-18,13.088989400064227,13.088989400064227,12.940710732321293,13.008110046386719,54151,0.0,0.0,0.0,,,,,,,,383357,0.0,,0.004162195847816408,0.011398940139203525,,0.0015958553607634367,0.0015782271424928385,0.001411834083331235,0.0015145751673331272,0.0035956867960319754,,,,,,,,0.022910125640663408,0.0,,0.5210186717783077,0.06284397289053562,
2016-08-19,13.008112279508426,13.41250911731937,12.94071295387246,13.347805976867676,157298,0.0,0.0,0.0,,,,,,,,540655,0.0,,0.026114164876342993,0.03534634562897855,,0.0014570893984199723,0.002127178681191791,0.001411837961276665,0.002101768209749784,0.010444762638589088,,,,,,,,0.02320142475188278,0.0,,0.6308383870515261,0.19486941411749872,
